12:54	1,7
13:01	1,5
13:18	1,3
13:22	1,25
13:29	1,2
13:37	1,18
13:55	1,1
14:17	1,0
14:20	0,99
14:27	1,7
14:29	1,65
14:46	1,55
14:50	1,52
15:15	1,4
15:19	1,35
16:10	1,25
17:51	0,95
18:01	0,91
18:10	1,99
18:29	1,91
18:35	1,89
19:58	1,61
22:57	1,2
23:08	2
